City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Wellington,NZ,-41.2866,174.7756,49.66,79,75,32.21,broken clouds
350,Riviera Beach,US,26.7753,-80.0581,89.06,77,0,5.75,clear sky
351,Lorengau,PG,-2.0226,147.2712,80.28,78,100,2.86,overcast clouds
352,Conceicao Do Araguaia,BR,-8.2578,-49.2647,90.95,25,8,7.83,clear sky
353,Kyshtovka,RU,56.555,76.6271,63.61,90,91,7.36,overcast clouds
354,Mehamn,NO,71.0357,27.8492,62.55,77,20,2.3,light rain
355,Saravan,AM,39.7196,45.6483,84.27,23,2,7.72,clear sky
356,Den Helder,NL,52.9599,4.7593,64.96,95,100,13.0,overcast clouds
357,Miles City,US,46.4083,-105.8406,72.57,60,0,4.61,clear sky
358,Emporia,US,38.4039,-96.1817,82.6,51,0,8.05,clear sky
359,Caxito,AO,-8.5785,13.6643,86.32,43,43,9.46,scattered clouds
360,Chapais,CA,49.7834,-74.8492,68.77,88,68,12.75,broken clouds
361,Endicott,US,42.0984,-76.0494,85.21,64,0,11.01,clear sky
362,Charagua,BO,-19.8,-63.2167,63.97,41,20,12.8,few clouds
363,Voyinka,UA,45.8699,33.9914,82.27,26,1,8.97,clear sky
364,Saint-Pierre,RE,-21.3393,55.4781,71.28,67,0,17.27,clear sky
365,Hami,CN,42.8,93.45,81.12,19,0,3.8,clear sky
366,Kiruna,SE,67.8557,20.2251,59.92,82,75,8.05,broken clouds
367,Zabol,AF,32.25,67.25,91.51,11,0,17.36,clear sky
368,Conchas,BR,-23.0153,-48.0106,74.53,52,99,7.14,overcast clouds
369,Ixtapa,MX,20.7,-105.2,83.23,74,100,1.01,overcast clouds
370,Hovd,MN,48.0056,91.6419,69.71,30,99,4.38,light rain
371,Alexandria,EG,31.2156,29.9553,81.03,60,0,18.19,clear sky
372,Manizales,CO,5.0689,-75.5174,62.47,72,100,3.98,overcast clouds
373,Kalabo,ZM,-14.97,22.6814,83.5,21,41,9.6,scattered clouds
374,Vila Franca Do Campo,PT,37.7167,-25.4333,78.19,70,71,4.43,broken clouds
375,Shiraz,IR,29.6036,52.5388,101.64,8,40,0.0,scattered clouds
376,Aksarka,RU,66.5606,67.7975,58.69,43,9,16.06,clear sky
377,Byron Bay,AU,-28.65,153.6167,58.95,79,100,19.39,light rain
378,Detva,SK,48.5608,19.4195,95.56,19,81,4.61,broken clouds
379,Wajid,SO,3.8093,43.2471,87.71,33,35,23.17,scattered clouds
380,Beringovskiy,RU,63.05,179.3167,46.96,67,100,15.43,overcast clouds
381,Toora-Khem,RU,52.4675,96.11,61.79,43,100,1.99,overcast clouds
382,Sterling,US,39.0062,-77.4286,88.66,74,75,8.01,broken clouds
383,Buchanan,LR,5.8808,-10.0467,79.03,69,100,11.25,overcast clouds
384,Barcelos,PT,41.5388,-8.6151,83.84,48,6,8.86,clear sky
385,Merauke,ID,-8.4667,140.3333,75.65,87,19,11.07,few clouds
386,Isangel,VU,-19.55,169.2667,75.2,90,11,8.63,few clouds
387,Podgornoye,RU,51.735,39.1496,62.82,88,100,8.95,overcast clouds
388,Belaya Gora,RU,68.5333,146.4167,46.74,69,14,8.7,few clouds
389,Jericho,PS,31.8667,35.45,94.66,31,0,12.66,clear sky
390,Huntsville,US,34.7304,-86.5861,85.17,75,75,8.05,broken clouds
391,Balkanabat,TM,39.5108,54.3671,98.13,33,0,12.48,clear sky
392,Baryshivka,UA,50.361,31.3217,77.11,45,82,17.22,broken clouds
393,Fallon,US,39.4735,-118.7774,73.92,29,3,6.08,clear sky
394,Ranong,TH,9.9658,98.6348,76.87,92,100,7.87,moderate rain
395,Kieta,PG,-6.2167,155.6333,80.64,81,100,4.45,overcast clouds
396,Luganville,VU,-15.5333,167.1667,77.77,87,24,7.87,few clouds
397,Puerto Escondido,MX,15.85,-97.0667,79.63,73,40,5.75,scattered clouds
398,Atambua,ID,-9.1061,124.8925,71.78,84,76,4.68,broken clouds
399,Jibuti,DJ,11.5,42.5,95.22,26,48,6.13,scattered clouds
400,Lar,IN,26.2039,83.9717,84.85,74,100,10.18,heavy intensity rain
401,Koszalin,PL,54.1944,16.1722,89.73,36,98,9.44,overcast clouds
402,Leominster,US,42.5251,-71.7598,88.29,67,0,10.36,clear sky
403,Edd,ER,13.9297,41.6925,95.59,49,59,11.59,broken clouds
404,Daru,PG,-9.0763,143.2092,76.59,91,79,13.13,broken clouds
405,Playa Vicente,MX,17.8333,-95.8167,77.97,84,91,2.1,overcast clouds
406,Kruisfontein,ZA,-34.0033,24.7314,59.88,55,0,5.68,clear sky
407,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,78.93,35,100,10.29,overcast clouds
408,Ilhabela,BR,-23.7781,-45.3581,73.22,74,2,4.12,clear sky
409,Itupiranga,BR,-5.1347,-49.3267,91.72,40,93,3.78,overcast clouds
410,Kanakapura,IN,12.55,77.4167,78.03,74,93,5.17,overcast clouds
411,Sicamous,CA,50.8331,-118.9856,61.2,65,89,0.74,overcast clouds
412,Ryotsu,JP,38.0833,138.4333,73.06,84,100,2.44,overcast clouds
413,Chifeng,CN,42.2683,118.9636,71.76,68,52,1.86,broken clouds
414,Lagoa,PT,39.05,-27.9833,72.23,78,65,5.61,broken clouds
415,Umm Lajj,SA,25.0213,37.2685,87.53,61,5,16.31,clear sky
416,Hoi An,VN,15.8794,108.335,78.76,83,83,9.66,broken clouds
417,Longyearbyen,SJ,78.2186,15.6401,51.64,82,75,11.5,broken clouds
418,Vostok,RU,46.4856,135.8833,58.96,98,29,2.77,scattered clouds
419,Newberry,US,34.2746,-81.6187,83.46,86,100,11.72,moderate rain
420,Ozinki,RU,51.1786,49.6769,78.94,35,98,0.92,overcast clouds
421,Ilinskiy,RU,55.619,38.1182,70.3,60,40,13.42,scattered clouds
422,Bubaque,GW,11.2833,-15.8333,78.98,83,67,12.93,light rain
423,Qena,EG,26.1615,32.7183,105.3,7,0,17.07,clear sky
424,Denpasar,ID,-8.65,115.2167,78.46,88,40,13.8,scattered clouds
425,Skelleftea,SE,64.7507,20.9528,71.01,97,0,3.44,clear sky
426,Hailar,CN,49.2,119.7,71.89,61,0,4.97,clear sky
427,Morondava,MG,-20.2833,44.2833,77.18,62,7,13.71,clear sky
428,Batemans Bay,AU,-35.7167,150.1833,54.1,85,76,4.52,broken clouds
429,Saint-Denis,FR,48.9167,2.3333,83.93,56,100,8.05,overcast clouds
430,Novorzhev,RU,57.0294,29.3338,81.52,42,21,9.95,few clouds
431,El Dorado,US,38.7666,-120.5177,75.06,34,0,3.0,clear sky
432,Blackwater,AU,-23.5833,148.8833,55.62,94,65,1.59,broken clouds
433,Nelspruit,ZA,-25.4745,30.9703,66.67,58,74,6.24,broken clouds
434,Kamina,CD,-8.7386,24.9906,83.66,27,91,3.4,overcast clouds
435,Shaowu,CN,27.3409,117.4831,82.33,73,1,1.99,clear sky
436,Saint-Joseph,RE,-21.3667,55.6167,70.18,73,44,14.85,scattered clouds
437,Laguna,US,38.421,-121.4238,71.96,72,0,5.75,clear sky
438,Santa Isabel,BR,-23.3156,-46.2214,69.51,55,4,2.95,clear sky
439,Margate,GB,51.3813,1.3862,72.3,69,66,3.0,broken clouds
440,Tezpur,IN,26.6333,92.8,80.71,91,100,6.15,overcast clouds
441,Vardo,NO,70.3705,31.1107,57.18,88,0,9.22,clear sky
442,Manaus,BR,-3.1019,-60.025,86.5,74,40,6.91,scattered clouds
443,La Paz,BO,-16.5,-68.15,53.58,20,96,6.91,overcast clouds
444,Boo,SE,59.3333,18.2833,92.03,30,0,8.05,clear sky
445,Teknaf,BD,20.8624,92.3058,82.65,83,100,4.36,overcast clouds
446,Hinganghat,IN,20.5667,78.8333,80.4,82,100,9.48,overcast clouds
447,Dryden,CA,49.7833,-92.7503,66.83,62,0,9.04,clear sky
448,Manggar,ID,-2.8833,108.2667,80.94,81,27,12.08,scattered clouds
449,Berbera,SO,10.4396,45.0143,93.81,44,7,6.49,clear sky
450,Adre,TD,13.4667,22.2,90.5,37,56,8.08,broken clouds
451,Tiznit,MA,29.5833,-9.5,105.44,8,37,8.1,scattered clouds
452,Sistranda,NO,63.7256,8.834,57.16,87,37,15.7,scattered clouds
453,Ust-Tsilma,RU,65.441,52.1498,73.89,44,57,7.72,broken clouds
454,San Rafael,AR,-34.6177,-68.3301,50.38,54,0,7.43,clear sky
455,Uinskoye,RU,56.8817,56.5813,64.02,78,99,4.65,overcast clouds
456,Henties Bay,NA,-22.116,14.2845,62.38,67,2,9.53,clear sky
457,Los Llanos De Aridane,ES,28.6585,-17.9182,73.15,73,20,18.41,few clouds
458,Sitka,US,57.0531,-135.33,55.29,82,100,0.0,overcast clouds
459,San Javier,ES,37.8063,-0.8374,99.09,64,0,11.99,clear sky
460,Faya,SA,18.3851,42.4509,70.32,52,98,7.09,overcast clouds
461,Griffith,US,41.5284,-87.4237,82.33,64,0,6.91,clear sky
462,Umba,RU,66.6871,34.3429,65.93,68,27,5.59,scattered clouds
463,Geelong,AU,-38.1471,144.3607,44.47,93,40,6.91,mist
464,Dicabisagan,PH,17.0818,122.4157,81.97,83,75,2.8,broken clouds
465,Pochutla,MX,15.7432,-96.4661,80.82,70,100,2.84,overcast clouds
466,Pingzhuang,CN,42.0372,119.2889,71.29,71,88,3.13,overcast clouds
467,Flinders,AU,-34.5833,150.8552,59.38,71,100,4.0,overcast clouds
468,Sur,OM,22.5667,59.5289,89.89,65,100,3.51,overcast clouds
469,Kerrobert,CA,51.9168,-109.1348,63.45,63,21,11.32,few clouds
470,Marawi,PH,7.9986,124.2928,69.89,95,100,1.83,overcast clouds
471,Villaviciosa,ES,43.4813,-5.4357,72.0,90,25,10.98,scattered clouds
472,Pafos,CY,34.7667,32.4167,92.23,74,20,18.41,few clouds
473,Gari,RU,59.4307,62.3497,67.26,63,67,3.96,broken clouds
474,Kirakira,SB,-10.4544,161.9205,79.77,84,52,6.46,broken clouds
475,Riberalta,BO,-10.9833,-66.1,79.0,69,2,0.0,clear sky
476,Codrington,AU,-38.2667,141.9667,46.13,83,1,11.95,clear sky
477,Kailua,US,21.4022,-157.7394,75.49,87,29,4.0,scattered clouds
478,Kargasok,RU,59.0556,80.8572,62.76,88,100,2.91,light rain
479,Minot,US,48.2325,-101.2963,70.02,60,0,11.5,clear sky
480,Rio Grande,BR,-32.035,-52.0986,78.91,95,100,2.08,light rain
481,Miyako,JP,39.6367,141.9525,69.51,92,11,3.27,few clouds
482,Bangarapet,IN,12.9667,78.2,77.81,69,100,7.29,overcast clouds
483,Yagodnoye,RU,62.55,149.6667,46.87,71,100,2.44,overcast clouds
484,Puksoozero,RU,62.5903,40.6066,78.3,43,58,4.16,broken clouds
485,Itarema,BR,-2.9248,-39.9167,86.76,52,59,8.52,broken clouds
486,Port Lincoln,AU,-34.7333,135.8667,54.75,74,100,15.66,light rain
487,San Juan,AR,-31.5375,-68.5364,59.45,24,50,13.18,scattered clouds
488,Areka,ET,7.0667,37.7,67.91,74,79,2.89,light rain
489,Yazoo City,US,32.8551,-90.4056,84.7,66,6,12.39,clear sky
490,Poronaysk,RU,49.2167,143.1167,57.45,87,100,5.28,overcast clouds
491,Richards Bay,ZA,-28.783,32.0377,71.37,68,6,8.41,clear sky
492,Keetmanshoop,NA,-26.5833,18.1333,73.74,18,0,8.08,clear sky
493,Dekernes,EG,31.0876,31.595,92.34,28,4,16.46,clear sky
494,Barahona,DO,18.2085,-71.1008,89.42,70,20,11.5,few clouds
495,Kristiansund,NO,63.1115,7.732,59.05,82,75,18.41,broken clouds
496,Lapua,FI,62.9693,23.0088,88.34,34,100,8.01,overcast clouds
497,Benalla,AU,-36.55,145.9833,42.22,83,6,5.39,clear sky
498,Komsomolskiy,UZ,40.4272,71.7189,101.12,16,0,4.61,clear sky
499,Bani Walid,LY,31.7566,13.9942,94.28,21,0,10.07,clear sky
500,Nur,PL,52.6683,22.3221,84.15,42,1,4.23,clear sky
501,Corinto,GR,37.9407,22.9573,95.41,29,0,13.8,clear sky
502,Conroe,US,30.3119,-95.456,86.79,83,40,11.5,scattered clouds
503,Fort Nelson,CA,58.8053,-122.7002,50.79,96,100,4.79,moderate rain
504,Powell River,CA,49.8496,-124.5361,65.19,80,16,3.76,few clouds
505,Sarai Naurang,PK,32.8259,70.7814,90.86,53,81,7.05,moderate rain
506,Kampot,KH,10.6167,104.1833,77.05,87,100,3.6,overcast clouds
507,Murray Bridge,AU,-35.1167,139.2667,55.13,82,49,15.32,scattered clouds
508,Abalak,RU,58.1286,68.5944,59.74,92,99,5.53,overcast clouds
509,Bone,DE,51.9669,12.1396,85.82,57,97,8.7,overcast clouds
510,Santa Fe,AR,-31.6333,-60.7,66.02,62,77,10.87,light rain
511,Bilibino,RU,68.0546,166.4372,33.8,70,29,6.93,scattered clouds
512,Lamu,KE,-2.2717,40.902,77.22,79,13,19.13,few clouds
513,Livingston,GB,55.9029,-3.5226,68.85,65,20,10.36,few clouds
514,Coquimbo,CL,-29.9533,-71.3436,53.33,93,100,5.75,overcast clouds
515,Vaitape,PF,-16.5167,-151.75,76.8,75,4,13.73,light rain
516,Langsa,ID,4.4683,97.9683,78.03,89,100,1.97,overcast clouds
517,Mafinga,TZ,-7.25,35.0667,81.16,28,8,7.16,clear sky
518,Chadiza,ZM,-14.0678,32.4392,76.62,29,82,8.16,broken clouds
519,Gazanjyk,TM,39.2446,55.5154,107.04,13,0,3.83,clear sky
520,Kudahuvadhoo,MV,2.6708,72.8944,79.84,75,100,9.55,light rain
521,Soyo,AO,-6.1349,12.3689,74.95,75,35,11.83,scattered clouds
522,Cap Malheureux,MU,-19.9842,57.6142,68.47,73,74,5.01,light rain
523,Catuday,PH,16.2923,119.8062,82.49,75,100,6.06,overcast clouds
524,Chernoyerkovskaya,RU,45.4331,37.7686,73.78,43,0,11.81,clear sky
525,Campo Do Brito,BR,-10.7333,-37.4933,79.02,55,76,11.25,broken clouds
526,Liuhe,CN,42.2401,125.7172,65.34,98,100,0.56,overcast clouds
527,Vao,NC,-22.6667,167.4833,73.4,90,2,19.46,clear sky
528,North Bend,US,43.4065,-124.2243,58.86,96,100,5.75,overcast clouds
529,Wysokie Mazowieckie,PL,52.9166,22.5171,82.06,47,1,5.03,clear sky
530,Aklavik,CA,68.2191,-135.0107,51.51,90,100,3.85,light rain
531,Basoko,CD,1.2391,23.616,85.37,57,84,1.92,light rain
532,Mildura,AU,-34.2,142.15,50.11,77,6,10.45,clear sky
533,Shu,KZ,43.5983,73.7614,97.92,8,0,12.06,clear sky
534,Abu Dhabi,AE,24.4667,54.3667,102.31,58,0,11.5,clear sky
535,Sivas,TR,39.7916,37.0019,63.23,63,40,20.71,scattered clouds
536,San Ignacio,BZ,17.1561,-89.0714,80.74,78,0,0.0,clear sky
537,Impfondo,CG,1.6381,18.0667,82.56,66,100,2.01,overcast clouds
538,Swellendam,ZA,-34.0226,20.4417,64.83,36,7,3.15,clear sky
539,Bathsheba,BB,13.2167,-59.5167,86.61,82,40,26.46,scattered clouds
540,Washougal,US,45.5826,-122.3534,64.27,88,0,4.61,clear sky
541,Garavuti,TJ,37.5672,68.4469,101.05,13,0,5.06,clear sky
542,Nome,US,64.5011,-165.4064,46.47,87,100,0.0,overcast clouds
543,Lata,PT,40.1629,-8.3327,85.5,49,0,11.92,clear sky
544,Syracuse,IT,37.0881,15.2792,88.32,55,0,9.95,clear sky
545,Nerchinskiy Zavod,RU,51.3088,119.61,62.42,91,100,1.7,overcast clouds
546,Tautira,PF,-17.7333,-149.15,75.16,77,7,11.16,light rain
547,Noumea,NC,-22.2763,166.4572,75.99,99,8,9.71,clear sky
548,Normandin,CA,48.8333,-72.5321,69.28,95,100,9.86,overcast clouds
549,Dingle,PH,10.9995,122.6711,78.4,89,100,5.32,overcast clouds
550,Millinocket,US,45.6573,-68.7098,81.41,74,0,5.75,clear sky
551,Nizhnyaya Tavda,RU,57.6731,66.1725,60.51,92,100,4.83,light rain
552,Maarianhamina,AX,60.0973,19.9348,75.06,57,0,10.36,clear sky
553,Ohangaron,UZ,40.9064,69.6383,100.54,11,0,5.55,clear sky
554,Basco,PH,20.4487,121.9702,85.51,80,0,12.15,clear sky
555,Kutum,SD,14.2,24.6667,81.41,45,100,23.17,overcast clouds
556,Novi Iskar,BG,42.8,23.35,96.84,27,0,14.97,clear sky
557,Palana,RU,59.1167,159.9667,49.48,76,25,7.63,scattered clouds
558,Fuerte Olimpo,PY,-21.0415,-57.8738,88.52,21,4,11.74,clear sky
559,Batagay,RU,67.6333,134.6333,53.46,72,100,2.44,overcast clouds
560,Kuryk,KZ,43.2,51.65,95.25,31,64,12.01,broken clouds
561,Maceio,BR,-9.6658,-35.7353,81.84,69,75,12.66,broken clouds
562,Shafranovo,RU,53.9667,54.7667,69.85,62,98,5.17,overcast clouds
563,Avera,US,33.194,-82.5271,81.91,75,100,11.3,overcast clouds
564,Mamakan,RU,57.8161,114.0028,61.18,88,100,1.28,overcast clouds
565,Mount Isa,AU,-20.7333,139.5,51.57,32,5,10.36,clear sky
566,Magaria,NE,12.9983,8.9099,90.63,38,42,4.12,scattered clouds
567,Pelotas,BR,-31.7719,-52.3425,78.82,65,40,13.8,light rain
568,Berezovyy,RU,51.6667,135.7,60.84,96,100,4.54,overcast clouds
569,San Quintin,MX,30.4833,-115.95,68.18,86,100,8.39,overcast clouds
570,Bolobo,CD,-2.1667,16.2333,88.79,41,68,0.4,broken clouds
571,Bambous Virieux,MU,-20.3428,57.7575,70.05,73,75,19.57,light rain
572,Emba,KZ,48.8264,58.1442,85.89,20,89,7.83,overcast clouds
573,Machaneng,BW,-23.1862,27.4886,67.84,50,85,13.18,overcast clouds
574,Barpeta,IN,26.3167,91.0,81.95,86,100,1.07,overcast clouds
575,College,US,64.8569,-147.8028,55.22,79,75,0.0,broken clouds
576,Shitkino,RU,56.3703,98.3543,62.31,69,13,5.48,few clouds
577,Mbigou,GA,-1.9005,11.906,80.55,54,78,4.54,broken clouds
578,Swan River,CA,52.1058,-101.2676,62.49,67,34,11.5,scattered clouds
579,Kimbe,PG,-5.5502,150.1429,75.83,92,83,2.77,light rain
580,Gawler,AU,-34.6,138.7333,56.71,76,96,13.27,overcast clouds
581,Msowero,TZ,-6.5333,37.2,76.98,49,96,4.23,overcast clouds
582,Antalaha,MG,-14.9003,50.2788,70.16,80,34,12.19,light rain
583,Mill Valley,US,37.906,-122.545,57.22,92,45,4.0,scattered clouds
584,Progreso,MX,21.2833,-89.6667,83.1,75,0,6.44,clear sky
585,Tete,MZ,-16.1564,33.5867,86.09,32,75,6.91,broken clouds
586,Havoysund,NO,70.9963,24.6622,61.03,72,100,7.27,light rain
587,Nizwa,OM,22.9333,57.5333,93.36,53,100,9.57,light rain
588,Katsuura,JP,35.1333,140.3,77.45,93,100,11.41,overcast clouds
589,Rosetta,EG,31.4044,30.4164,80.31,66,0,18.92,clear sky
590,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.1,78,73,13.09,broken clouds
591,Te Anau,NZ,-45.4167,167.7167,34.59,92,47,2.17,scattered clouds
592,Bogovarovo,RU,58.9785,47.0246,68.2,73,100,2.06,overcast clouds
593,Khasan,RU,42.4308,130.6434,66.9,98,100,0.96,overcast clouds
594,Bograd,RU,54.2344,90.8328,62.8,57,100,4.76,overcast clouds
595,Bahia Honda,CU,22.9036,-83.1592,83.48,70,21,8.39,few clouds
596,Raudeberg,NO,61.9875,5.1352,55.96,78,89,5.93,overcast clouds
597,Sosnovka,RU,56.255,51.2842,70.75,59,96,3.18,overcast clouds
598,Aitape,PG,-3.1374,142.3475,79.5,84,98,4.72,overcast clouds
599,La Asuncion,VE,11.0333,-63.8628,71.33,100,4,12.66,clear sky
600,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,78.46,26,1,10.65,clear sky
601,Englewood,US,39.6478,-104.9878,81.01,46,20,10.36,few clouds
602,Abu Kamal,SY,34.4506,40.9171,105.03,9,0,12.17,clear sky
603,Leskovac,RS,42.9981,21.9461,94.59,15,0,10.31,clear sky
604,Jaguarao,BR,-32.5661,-53.3758,67.01,92,100,7.76,moderate rain
605,Genthin,DE,52.4,12.1667,86.25,45,94,7.36,overcast clouds
606,Mount Pleasant,US,32.7941,-79.8626,79.02,88,100,9.22,overcast clouds
607,Bengkulu,ID,-3.8004,102.2655,77.22,89,80,4.5,broken clouds
608,Conde,BR,-7.2597,-34.9075,72.86,94,75,12.66,light rain
609,Aripuana,BR,-9.1667,-60.6333,88.05,37,0,1.88,clear sky
610,Dale,US,38.1689,-86.99,82.71,73,0,5.75,clear sky
611,Coos Bay,US,43.3665,-124.2179,58.93,96,100,5.75,overcast clouds
612,Talant,FR,47.3369,5.0089,89.42,39,0,5.75,clear sky
613,Nyurba,RU,63.2842,118.3319,55.08,94,98,4.97,overcast clouds
614,Sabha,LY,27.0377,14.4283,96.01,14,0,12.41,clear sky
615,Lander,US,42.833,-108.7307,73.98,30,0,0.0,clear sky
616,Marrakesh,MA,31.6315,-8.0083,109.47,13,40,5.75,scattered clouds
617,Punta Alta,AR,-38.8759,-62.0736,48.07,44,37,5.91,scattered clouds
618,Naze,JP,28.3667,129.4833,81.52,88,96,12.66,overcast clouds
619,Almoradi,ES,38.1088,-0.792,98.94,49,0,11.01,light rain
620,Olga,RU,43.7444,135.2892,63.54,96,100,3.38,overcast clouds
621,Kampene,CD,-3.6,26.6667,89.37,31,8,3.36,clear sky
622,Villarrica,PY,-25.75,-56.4333,76.33,52,81,7.36,broken clouds
623,Pokaran,IN,26.9167,71.9167,94.08,48,93,17.96,overcast clouds
624,Mezen,RU,65.8522,44.24,65.66,58,5,10.67,clear sky
625,Yurga,RU,55.7231,84.8861,63.5,90,96,10.63,overcast clouds
626,Rognan,NO,67.0953,15.3878,56.05,48,100,3.24,overcast clouds
627,Xining,CN,36.6167,101.7667,48.38,91,81,0.89,broken clouds
628,Hervey Bay,AU,-25.2986,152.8535,63.46,85,97,19.24,overcast clouds
629,Manta,EC,-0.95,-80.7333,71.38,83,100,12.66,overcast clouds
630,Yumen,CN,40.2833,97.2,73.69,20,0,14.0,clear sky
631,Ekhabi,RU,53.5102,142.9671,54.46,94,100,9.8,overcast clouds
632,Peachland,CA,49.7665,-119.7357,71.67,55,3,1.5,clear sky
633,Tura,IN,25.5198,90.2201,76.37,95,100,3.4,overcast clouds
634,Baiyin,CN,36.5583,104.2081,53.33,83,100,2.39,overcast clouds
635,Walvis Bay,NA,-22.9575,14.5053,64.09,45,0,13.73,clear sky
636,Sinjar,IQ,36.3209,41.8754,100.11,8,0,18.88,clear sky
637,Rawson,AR,-43.3002,-65.1023,45.12,42,0,24.83,clear sky
638,Inirida,CO,3.8653,-67.9239,78.76,89,44,1.12,scattered clouds
639,Cumberland,US,35.0502,-78.8664,82.58,81,100,12.66,overcast clouds
640,Whitehorse,CA,60.7161,-135.0538,43.57,85,75,11.5,broken clouds
641,Tselinnoye,RU,53.0833,85.6667,61.12,93,52,12.53,moderate rain
642,Arica,CL,-18.475,-70.3042,61.03,72,100,0.0,overcast clouds
643,Bom Jesus,BR,-9.0744,-44.3586,89.82,29,6,9.37,clear sky
644,Turukhansk,RU,65.8167,87.9833,61.93,67,92,6.85,overcast clouds
645,Rajapolah,ID,-7.221,108.1896,69.91,98,89,2.66,overcast clouds
646,Kupang,ID,-10.1667,123.5833,76.12,78,10,13.94,clear sky
647,Ouango,CF,4.3133,22.5552,79.83,84,100,2.42,light rain
648,Rey Bouba,CM,8.6724,14.1786,87.64,56,87,2.42,overcast clouds
649,Kjollefjord,NO,70.9457,27.3465,62.42,77,20,2.3,moderate rain
650,Fare,PF,-16.7,-151.0167,76.23,75,11,11.25,light rain
651,Bisho,ZA,-32.8472,27.4422,56.03,51,0,7.07,clear sky
652,Aguimes,ES,27.9054,-15.4461,82.65,51,20,34.52,few clouds
653,Along,IN,28.1667,94.7667,75.88,97,100,1.99,overcast clouds
654,Havre-Saint-Pierre,CA,50.2334,-63.5986,71.96,56,0,11.5,clear sky
655,Pointe Michel,DM,15.25,-61.3833,86.29,80,86,18.86,overcast clouds
656,Harper,LR,4.375,-7.7169,78.08,65,70,8.01,broken clouds
657,Milkovo,RU,54.7167,158.6167,60.58,84,28,5.57,scattered clouds
658,Warman,CA,52.3168,-106.5679,66.11,55,0,11.5,clear sky
659,San Andres,CO,12.5847,-81.7006,84.22,74,40,12.66,scattered clouds
660,Apollonia,GR,36.9716,24.7231,78.39,72,0,20.56,clear sky
661,Velke Karlovice,CZ,49.3606,18.2836,95.41,26,5,2.48,clear sky
662,Strezhevoy,RU,60.7333,77.5889,59.25,88,100,5.55,light rain
663,Veraval,IN,20.9,70.3667,81.97,81,100,15.55,overcast clouds
664,Srivardhan,IN,18.0333,73.0167,79.54,87,100,6.69,overcast clouds
665,Hamilton,US,39.1834,-84.5333,81.91,78,0,11.5,clear sky
666,Payakumbuh,ID,-0.2202,100.6308,70.9,95,69,1.83,broken clouds
667,San Jose,US,37.3394,-121.895,61.83,87,100,3.44,mist
668,Nueva Loja,EC,0.0847,-76.8828,73.42,83,75,3.44,broken clouds
669,Inhambane,MZ,-23.865,35.3833,76.98,65,20,4.61,few clouds
670,La Orilla,MX,17.9833,-102.2333,81.73,85,99,5.59,overcast clouds
671,Santander,ES,43.4647,-3.8044,79.72,79,20,17.0,few clouds
672,Nicoya,CR,10.1483,-85.452,76.53,89,100,2.77,overcast clouds
673,La Ronge,CA,55.1001,-105.2842,61.05,63,75,18.41,broken clouds
674,Yaan,NG,7.3833,8.5667,78.15,77,95,7.94,light rain
675,Yangcun,CN,39.3639,117.0603,81.0,64,60,4.52,broken clouds
676,Porto Novo,BJ,6.4965,2.6036,82.22,62,91,11.03,overcast clouds
677,Babana,NG,10.4295,3.815,86.65,55,96,4.16,overcast clouds
678,Jizan,SA,17.3333,42.6667,92.34,51,100,12.06,overcast clouds
679,Zastron,ZA,-30.3023,27.084,60.98,28,9,10.54,clear sky
680,Anadyr,RU,64.75,177.4833,43.3,81,0,4.47,clear sky
681,Kumluca,TR,36.3703,30.2869,88.92,44,0,11.14,clear sky
682,Bowen,AU,-20.0167,148.2333,64.87,87,100,11.92,overcast clouds
683,Praya,CV,14.9215,-23.5087,84.74,65,75,10.36,broken clouds
684,Ilo,PE,-17.6394,-71.3375,59.86,82,100,4.61,mist
